candidate_id,source,source_record_id,narrative,pass_a_label,pass_a_confidence,pass_a_hazard,pass_a_exposure,pass_a_barrier_failure,pass_a_credible_consequence,pass_a_reason,pass_a_framework_version,pass_b_label,pass_b_confidence,pass_b_hazard,pass_b_exposure,pass_b_barrier_failure,pass_b_credible_consequence,pass_b_reason,pass_b_framework_version,consensus_label,consensus_confidence,reconciliation_status,label_provenance
OSHA-SIR-2015063456,OSHA_SIR,2015063456,"An employee was using a large wrench to tighten a bore on a boring pipeline. When he finished, he gave the all clear to start the boring. The pipe wrench was not removed from the bore; it swung around and struck him on his left-hand pinky finger, amputating the fingertip.",SIF_POTENTIAL,0.78,Released downhole torque in a rod string,A large pipe wrench spun into the worker,Stored-torque control and exclusion failed,Fatal head or torso strike,Unexpected torque return accelerated a large wrench with enough energy for a fatal strike.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.94,Moving or rotating machinery and entanglement energy,"Personnel were within an in-running, pull-in, or entanglement zone","Isolation, guarding, or separation from moving parts failed","Credible fatal crushing, pull-in trauma, or life-altering amputation",Personnel exposure to uncontrolled moving machinery supports a credible fatal or life-altering entanglement consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.780000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2019043400,OSHA_SIR,2019043400,"An employee was holding a flashlight for another employee who was doing maintenance on a downhole sucker rod pump. The second employee was installing a plunger back into the rod pump, using a pry bar. The bar slipped and the plunger was propelled out of the pump toward the first employee. It caught his right hand and carried it downward, pinching the third finger against the fender of the pump. He suffered an avulsion and partial amputation of the finger.",SIF_POTENTIAL,0.72,Pump plunger expelled during maintenance,Worker was in the plunger's path,Stored-energy restraint failed,Fatal projectile strike or crushing,The plunger was propelled from the pump through an occupied work position.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.96,"Stored pressure, tension, projectile, or hose-whip energy",Personnel were in the release or projectile line of fire,"Isolation, depressurization, restraint, or containment failed","Credible fatal impact, penetration, major amputation, or internal trauma",Uncontrolled stored energy exposed personnel to a credible fatal or life-altering release consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.720000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2016043296,OSHA_SIR,2016043296,"An employee was replacing the spring and U-bolt behind a tire. He was replacing the tire when the jack collapsed, catching and amputating the distal phalanges on his right-hand middle and ring fingers.",SIF_POTENTIAL,0.75,Jack collapse during wheel work,Worker's hand was beside supported vehicle components,Secondary support and clearance controls failed,Fatal crushing by unsupported equipment,Jack failure could drop the supported vehicle or wheel assembly onto the worker.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.750000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-20171110965,OSHA_SIR,20171110965,"An employee was repairing a metal platform that was supported by metal saw horses and jack stands. A metal shim was in place on the saw horse to level the platform. The employee noticed the shim had turned slightly, so he used a 4 lb. maul to tap the shim into its original position. The force of the strike caused the shim to dislodge, and the corner of the platform came down on the employee's index finger. The employee suffered an amputation.",SIF_POTENTIAL,0.72,Heavy platform on jack stands and sawhorses,Worker adjusted a shim at the support point,Stable support and exclusion controls failed,Crushing by platform collapse,Dislodging the shim released a supported platform immediately beside the worker.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.720000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2015042210,OSHA_SIR,2015042210,An employee amputated part of his left little finger when a fusion pipe fell on his hand at the jobsite.,UNCERTAIN,0.58,Falling material of unspecified mass or height,Material struck a worker,Support or containment failed,Severity depends on missing energy and geometry,"The report lacks enough mass, fall-height, and body-position detail for a defensible binary judgment.",AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.56,Equipment or object energy of unspecified magnitude,"Personnel contact is described, but the full exposure zone is unclear","Critical equipment, isolation, support, or guarding details are missing",Insufficient evidence to establish or exclude fatal or life-altering potential,The equipment mechanism and critical-control details are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2021087009,OSHA_SIR,2021087009,"An employee was pushing the forks of a forklift to widen their position. He needed to get the forks around the hook it sits in. Once it cleared the hook, the fork slid quickly, catching the employee's right middle finger against the headache rack support. The finger was amputated.",NON_SIF_POTENTIAL,0.82,Localized pinch or caught-between point,Hand or finger was placed at the contact point,Hand-positioning or pinch-point control failed,Localized digit injury,The described geometry confines exposure to a hand or finger without credible whole-body or fatal escalation.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,,,DISAGREEMENT,AI_SOL_DUAL_PASS_DISAGREEMENT
OSHA-SIR-2015129170,OSHA_SIR,2015129170,"An employee was disconnecting a piece of flow iron from a pump. He was supporting the piece of pipe with his left hand and hitting it with his right hand when it suddenly disconnected. Due to the weight of the pipe, it dropped about 1 foot, catching his left ring finger between the iron and rear bumper of the pump and amputating the fingertip. He required surgery.",NON_SIF_POTENTIAL,0.88,Small component dropped at hand level,Worker's hand or finger was beneath the component,Hand placement and support control failed,Localized digit injury,The described drop is confined to the hand without credible full-body or fatal exposure.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,,,DISAGREEMENT,AI_SOL_DUAL_PASS_DISAGREEMENT
OSHA-SIR-2021075939,OSHA_SIR,2021075939,"A crew, working for Red Diamond Energy Services, was laying down 2 7/8-inch tubing. The employee on the floor would unlatch the elevators slightly above the floor. The joint would bounce and the employee on the ground would grab and slide the tubing down the rack. While the 29th joint was being laid down, the employee's right ring finger was crushed between the tubing and the floor as the joint bounced resulting in amputation.",SIF_POTENTIAL,0.7,Uncontrolled bouncing tubing joint,Worker grabbed tubing at floor level,Tubing-handling and hands-free controls failed,Crushing by long heavy tubing,The tubing was intentionally allowed to bounce where a worker then handled it by hand.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.95,"Suspended, lifted, or falling heavy load",Personnel were beneath or immediately beside the load path,"Load support, retention, rigging, or exclusion control failed",Credible fatal crushing or catastrophic head and body trauma,The uncontrolled load and occupied drop zone support a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.700000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2015030582,OSHA_SIR,2015030582,Employee was lifting pipes when the pipes slipped and fell onto the employee's fingers resulting in medical amputation.,NON_SIF_POTENTIAL,0.76,Small component dropped at hand level,Worker's hand or finger was beneath the component,Hand placement and support control failed,Localized digit injury,The described drop is confined to the hand without credible full-body or fatal exposure.,AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.56,Equipment or object energy of unspecified magnitude,"Personnel contact is described, but the full exposure zone is unclear","Critical equipment, isolation, support, or guarding details are missing",Insufficient evidence to establish or exclude fatal or life-altering potential,The equipment mechanism and critical-control details are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-20161211319,OSHA_SIR,20161211319,"An employee was setting a pipe at a well site and was guiding the pipe with his hands. As he was lowering the pipe into a hole, his right index fingertip was caught and amputated by the pipe.",SIF_POTENTIAL,0.7,Suspended or forklift-supported heavy load,Worker was beside the shifting or swinging load,Load control and exclusion-zone controls failed,Fatal struck-by or crushing injury,The worker was within the movement zone of a lifted heavy object that shifted or swung unexpectedly.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.95,"Suspended, lifted, or falling heavy load",Personnel were beneath or immediately beside the load path,"Load support, retention, rigging, or exclusion control failed",Credible fatal crushing or catastrophic head and body trauma,The uncontrolled load and occupied drop zone support a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.700000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2018066035,OSHA_SIR,2018066035,"An employee was taking a joint of iron off the back of a truck and rotating it back into the cradle where it was stored. A brace was missing; when the joint was put into its resting spot, it kept rolling, crushing the employee's left little finger against the work platform. The finger was amputated.",NON_SIF_POTENTIAL,0.7,Small pipe or collar rolling during manual handling,A hand or foot was at the rolling interface,Chocking and hand-position controls failed,Localized digit or foot injury,The described rolling geometry is confined to an extremity without credible whole-body crushing exposure.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,,,DISAGREEMENT,AI_SOL_DUAL_PASS_DISAGREEMENT
OSHA-SIR-2015118874,OSHA_SIR,2015118874,"An employee was welding two sections of pipe on top of a skid platform. The skid platform (2 feet high) collapsed, and the pipe rolled onto the employee's lower leg, fracturing the right ankle. The employee was hospitalized overnight.",SIF_POTENTIAL,0.72,Supported platform collapse with nearby pipe,Worker stood on or beside the platform and pipe,Platform support and load-control measures failed,Crushing or serious fall injury,The combined platform collapse and pipe movement created credible full-body crush and fall exposure.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.720000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-20181010628,OSHA_SIR,20181010628,"Four Turner employees were working to remove discharge piping to make modifications. While removing the piping from pumps, the crew placed the pipe (approximately 300 lbs.) onto a cart. It rolled unexpectedly and pinched an employee's left ring finger between it and the cart rail, resulting in a fingertip amputation.",SIF_POTENTIAL,0.7,Uncontrolled heavy pipe or collar,Worker occupied the pipe's roll path,"Chocking, stability, and exclusion controls failed",Fatal or life-altering crushing,The heavy tubular could continue rolling across the worker's body.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.700000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2016010758,OSHA_SIR,2016010758,"While a backhoe was pulling dirt into a hole, it caught the wire on a nearby barbed wired fence. The backhoe pulled the wire out, causing it to strike and break the leg of a nearby employee.",SIF_POTENTIAL,0.78,Tensioned barbed wire loaded by powered equipment,Worker was in the recoil path,Tension control and exclusion-zone controls failed,Serious penetrating or laceration injury,Powered tension could release the wire into personnel with severe strike and penetration energy.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.96,"Stored pressure, tension, projectile, or hose-whip energy",Personnel were in the release or projectile line of fire,"Isolation, depressurization, restraint, or containment failed","Credible fatal impact, penetration, major amputation, or internal trauma",Uncontrolled stored energy exposed personnel to a credible fatal or life-altering release consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.780000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2018054484,OSHA_SIR,2018054484,"On May 8, 2018, at approximately 12:10 a.m., employees were running some traded pipes and casing. The crew had a problem connecting two pipes (casing), so they unscrewed those pipes and continued to work with the casing. The injured employee's left hand was on top of an open pipe when a hoist operator (driller) let a second pipe come down. The employee's left-hand fingers were caught between the two pipes (casing), resulting in an amputation of his index finger and a broken ring finger.",SIF_POTENTIAL,0.72,Suspended or forklift-supported heavy load,Worker was beside the shifting or swinging load,Load control and exclusion-zone controls failed,Fatal struck-by or crushing injury,The worker was within the movement zone of a lifted heavy object that shifted or swung unexpectedly.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.95,"Suspended, lifted, or falling heavy load",Personnel were beneath or immediately beside the load path,"Load support, retention, rigging, or exclusion control failed",Credible fatal crushing or catastrophic head and body trauma,The uncontrolled load and occupied drop zone support a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.720000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2016076909,OSHA_SIR,2016076909,"While conducting well-servicing operations, an employee was setting up the work floor of a workover rig. The employee slipped on loose dirt, causing him to lose his grip on the wing portion of the rig floor. The wing portion fell, landing on his left ring finger and amputating the fingertip.",SIF_POTENTIAL,0.72,Large rig-floor wing or panel falling,Worker supported or handled the panel in its fall path,Mechanical support and drop-zone controls failed,Fatal crushing or struck-by injury,The large floor panel fell into an occupied handling position.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.95,"Suspended, lifted, or falling heavy load",Personnel were beneath or immediately beside the load path,"Load support, retention, rigging, or exclusion control failed",Credible fatal crushing or catastrophic head and body trauma,The uncontrolled load and occupied drop zone support a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.720000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2020021385,OSHA_SIR,2020021385,"Employees at an oil rig were breaking down its blowout preventers. After removing the preventers from the wellhead, they put a wooden board on the ground to set the preventer on and keep it from getting muddy. When one employee unhooked his tagline from a preventer, the preventer shifted and the locking stem on its top struck the top of the employee's left boot. He suffered a laceration to the foot and two broken toes.",SIF_POTENTIAL,0.75,Unstable blowout preventer,Worker was beside the BOP as it fell,Stability and handling controls failed,Fatal crushing by heavy well-control equipment,The BOP tipped into the occupied work area and could have crushed the worker's body.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.750000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2018032710,OSHA_SIR,2018032710,"An employee was working on the rig floor assembling a bottom hole assembly when a shock-sub struck the top of his right foot, damaging his pinky toe. His toe had to be surgically amputated from the last joint.",SIF_POTENTIAL,0.7,Pipe rack fell from forklift forks,Worker was beside and partly under the falling rack,Load securement and exclusion-zone controls failed,Fatal struck-by or crushing injury,A heavy rack fell from lifting equipment into an occupied area and could have struck the body.,AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.56,Equipment or object energy of unspecified magnitude,"Personnel contact is described, but the full exposure zone is unclear","Critical equipment, isolation, support, or guarding details are missing",Insufficient evidence to establish or exclude fatal or life-altering potential,The equipment mechanism and critical-control details are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2020076617,OSHA_SIR,2020076617,"An electric gate at a third party facility would not operate. The pin pad had been disabled and the chain had been unhooked from the operator for the gate. An employee was manually opening the gate (pushing it open) when the chain got caught on a bolt or other object. While the employee was trying to release the chain, the gate moved, causing the employee's hand to go through a roller. He sustained contusions and lacerations to four fingers and a partial amputation of his left middle fingertip.",SIF_POTENTIAL,0.72,Moving gate and powered or rolling mechanism,Worker inserted a hand while releasing the mechanism,"Isolation, guarding, and safe hand-position controls failed",Entanglement or traumatic amputation,The hand was placed in an active gate mechanism capable of drawing in or amputating.,AI_SOL_XHIGH_PASS_A,NON_SIF_POTENTIAL,0.89,Localized hand or finger pinch and crush energy,A hand or finger entered the immediate pinch point,Hand placement or local separation control failed,Localized hand injury without a supported fatal or life-altering escalation,The narrative supports a localized low-energy pinch exposure without credible fatal or life-altering escalation.,SIF_LABELING_GUIDE_V0_1,,,DISAGREEMENT,AI_SOL_DUAL_PASS_DISAGREEMENT
OSHA-SIR-20171010045,OSHA_SIR,20171010045,"A crew was attempting to line up a catwalk with a vee-door. An employee's left hand was resting on the catwalk. The employee signaled the driller on the controls to move the catwalk. The vee-door, which was resting on the catwalk, then shook free and swung down, smashing the employee's left pinky finger.",SIF_POTENTIAL,0.7,Large vee-door or similar heavy panel swinging free,Worker was at the door and catwalk interface,Door securement and exclusion controls failed,Fatal crushing or struck-by injury,Loss of control of the heavy door exposed the worker to full-body strike and crush energy.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.700000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-20171212120,OSHA_SIR,20171212120,"An employee was helping another employee manually reposition three 5-inch pipes that were placed awkwardly on a rack. The employees straightened the pipes and returned to their work station. A forklift operator then drove over and attempted to manipulate one of the pipes with the forks. The pipe rolled and crushed the employee's right hand, causing a laceration and muscle damage that required hospitalization.",SIF_POTENTIAL,0.7,Uncontrolled heavy pipe or collar,Worker occupied the pipe's roll path,"Chocking, stability, and exclusion controls failed",Fatal or life-altering crushing,The heavy tubular could continue rolling across the worker's body.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.700000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2018099398,OSHA_SIR,2018099398,"An employee was riding in the back of a company work truck when a pipe roller made contact with his hand, causing multiple fractures.",SIF_POTENTIAL,0.76,Moving truck with loose pipe-handling cargo,Worker rode in the cargo bed beside the moving load,Occupant separation and cargo restraint failed,"Fatal struck-by, crushing, or ejection",The worker shared an unrestrained cargo space with heavy moving equipment during vehicle travel.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.95,Moving vehicle or mobile-equipment kinetic energy,"An occupant or pedestrian was in the collision, rollover, or run-over path","Traffic separation, spotting, restraint, stability, or vehicle control failed","Credible fatal collision, rollover, ejection, or crush trauma",The uncontrolled vehicle interaction supports a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.760000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2016021254,OSHA_SIR,2016021254,"An employee was acting as a spotter for a trencher who was removing frozen soil to expose an empty conduit near a chain link fence. The stinger hit something hard underground and bounced up in the air, catching the chain link fence. This caused the teeth of the stinger to ride up the chain link fence, catching the employee's hand, which was resting on the fence. He suffered a large laceration to the palm of his right hand below the middle and ring finger, as well as a broken finger.",SIF_POTENTIAL,0.76,Powered trencher stinger moving a fence,Worker held the fence in the movement path,Separation and hands-free control failed,Severe struck-by or entanglement injury,Powered equipment transferred motion through the fence directly to the exposed worker.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.760000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2015118721,OSHA_SIR,2015118721,An employee stepped into an uncovered hole and sprained their back.,NON_SIF_POTENTIAL,0.96,Low step and ankle roll,Worker stepped down six inches,No critical-control failure described,Ordinary musculoskeletal injury,A six-inch step and ankle roll do not establish credible fatal or life-altering potential.,AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.55,Potential lower-level fall or opening of unspecified depth,"Personnel were near the fall hazard, but the credible fall path is unclear","Height, edge protection, or fall-protection details are missing",Insufficient evidence to establish or exclude fatal or life-altering fall trauma,The fall height and protective-barrier evidence are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
