incident_id,source,source_record_id,narrative,original_label,revised_label,reference_annotator_confidence,exact_evidence_excerpt,correction_reason,annotation_review_status,label_provenance,annotation_version,reviewer_id,reviewer_name,submitted_at,activity,source_native_outcome
OSHA-SIR-2015020055,OSHA_SIR,2015020055,"An employee of SM Fencing & Energy Services, Inc. lost his eye sight after receiving a head injury. The employee slipped on the ice at the project site while carrying a railroad tie. After the employee fell to the ground, the railroad tie fell on his head.",NON_SIF_POTENTIAL,SIF_POTENTIAL,0.70,"An employee of SM Fencing & Energy Services, Inc.",Narrative explicitly supports a credible SIF mechanism: supported high energy exposure.,corrected_supported_secondary_review,teammate_manual_plus_ai_assisted_secondary_review,sif-label-review-v0.2.0,fd7f23a1-5e0e-49bf-ae5a-55f7df99ba8a,Aarya Gupte,2026-09-04 20:04:29.682867+00,Fall on same level due to slipping ,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2015020234,OSHA_SIR,2015020234,Employee was changing out a hydraulic ram on a rig when a swivel on the come-along broke and pinched the employee's thumb. First aid was performed at the local hospital and then the employee was transported to Denver. An artery in the thumb was damaged and the right hand thumb was later amputated at the first joint.,SIF_POTENTIAL,SIF_POTENTIAL,0.90,Employee was changing out a hydraulic ram on a rig when a swivel on the come-along broke and pinched the employee's thumb. First aid was performed at the local hospital and then the employee was transported to Denver. An artery in the thumb was damaged and the right hand thumb was later amputated at the first joint.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-05 15:26:19.331195+00,"Caught in or compressed by equipment or objects, n.e.c.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2015020241,OSHA_SIR,2015020241,An employee put a valve into the hole of an oil well as part of the process to plug the well. Pressure built up behind the valve causing it to explode out of the hole. One of the employee's legs was severely injured and is being medically amputated.,SIF_POTENTIAL,SIF_POTENTIAL,0.90,An employee put a valve into the hole of an oil well as part of the process to plug the well. Pressure built up behind the valve causing it to explode out of the hole. One of the employee's legs was severely injured and is being medically amputated.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,36cd44a8-250b-4b5d-8b7e-90dd4331ac89,Shravan Patne,2026-09-06 22:03:56.89587+00,"Struck by dislodged flying object, particle",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2015020518,OSHA_SIR,2015020518,An employee was standing on a pipe rack using his feet to roll pipe to the edge when his foot was caught by a pipe causing him to fall off the rack. The employee's foot was broken by the pipe that also fell off the rack.,SIF_POTENTIAL,SIF_POTENTIAL,0.90,An employee was standing on a pipe rack using his feet to roll pipe to the edge when his foot was caught by a pipe causing him to fall off the rack. The employee's foot was broken by the pipe that also fell off the rack.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,36cd44a8-250b-4b5d-8b7e-90dd4331ac89,Shravan Patne,2026-09-06 22:17:27.852032+00,"Struck by falling object or equipment, n.e.c.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2015020647,OSHA_SIR,2015020647,"On February 20, 2015, an employee was injured when a Genie man lift rolled over. The employee was hospitalized.",NON_SIF_POTENTIAL,SIF_POTENTIAL,0.70,"On February 20, 2015, an employee was injured when a Genie man lift rolled over.",Narrative explicitly supports a credible SIF mechanism: moving vehicle equipment.,corrected_supported_secondary_review,teammate_manual_plus_ai_assisted_secondary_review,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-04 17:09:43.914809+00,"Jack-knifed or overturned, nonroadway",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2015020653,OSHA_SIR,2015020653,"On 20 February 2015, at approximately 1100hrs, employee was holding a pin that was being hammered by a third-party employee. His right, middle distal phalanx was struck by the hammer and crushed. The employee was taken to Midland Memorial Hospital. The distal phalanx was surgically removed on 23 February 2015 during an outpatient procedure.",SIF_POTENTIAL,SIF_POTENTIAL,0.70,"On 20 February 2015, at approximately 1100hrs, employee was holding a pin that was being hammered by a third-party employee. His right, middle distal phalanx was struck by the hammer and crushed. The employee was taken to Midland Memorial Hospital. The distal phalanx was surgically removed on 23 February 2015 during an outpatient procedure.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-04 17:03:11.535791+00,Injured by slipping or swinging object held by other person,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2015020655,OSHA_SIR,2015020655,An employee working on an oil-and-gas service rig suffered partial amputations of the right middle and right ring fingers after his hand was caught between the tong plate and the pin that secures the tongs.,SIF_POTENTIAL,SIF_POTENTIAL,0.90,An employee working on an oil-and-gas service rig suffered partial amputations of the right middle and right ring fingers after his hand was caught between the tong plate and the pin that secures the tongs.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-05 18:16:35.55467+00,"Caught in or compressed by equipment or objects, unspecified",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2015020682,OSHA_SIR,2015020682,An employee amputated his fingertip while tearing down a setting tool on the McMaster Pad site.,UNCERTAIN,UNCERTAIN,0.70,An employee amputated his fingertip while tearing down a setting tool on the McMaster Pad site.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fd7f23a1-5e0e-49bf-ae5a-55f7df99ba8a,Aarya Gupte,2026-09-04 06:36:24.39924+00,"Contact with objects and equipment, unspecified",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2015020759,OSHA_SIR,2015020759,"Two employees were hospitalized due to injuries sustained during maintenance operations on a workover rig in the maintenance shop. One employee suffered a crushing injury when a derrick floor fell on his chest, breaking ribs and causing a collapsed lung. A second employee suffered a broken elbow due to a fall sustained while attempting to hold the falling rig floor.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"Two employees were hospitalized due to injuries sustained during maintenance operations on a workover rig in the maintenance shop. One employee suffered a crushing injury when a derrick floor fell on his chest, breaking ribs and causing a collapsed lung. A second employee suffered a broken elbow due to a fall sustained while attempting to hold the falling rig floor.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,36cd44a8-250b-4b5d-8b7e-90dd4331ac89,Shravan Patne,2026-09-06 22:32:52.390378+00,"Struck by falling object or equipment, unspecified",Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2015020796,OSHA_SIR,2015020796,Employee clearing trees for a gas/oil pipeline installation was pinned between two trees and broke a leg.,SIF_POTENTIAL,SIF_POTENTIAL,0.90,Employee clearing trees for a gas/oil pipeline installation was pinned between two trees and broke a leg.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-05 18:10:13.256911+00,"Caught in or compressed by equipment or objects, unspecified",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2015021118,OSHA_SIR,2015021118,Employees were making a connection when tubing fell striking the employee in the lower face.,SIF_POTENTIAL,SIF_POTENTIAL,0.70,Employees were making a connection when tubing fell striking the employee in the lower face.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,36cd44a8-250b-4b5d-8b7e-90dd4331ac89,Shravan Patne,2026-09-06 22:26:05.838342+00,"Struck by falling object or equipment, unspecified",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2015021157,OSHA_SIR,2015021157,An employee at a remote Marathon Oil jobsite was pressure testing pipe when he was struck-by 9500psi of water when bolts broke on the flange connecting two pipes causing the high pressure water to strike the employee and one other sub-contractor's employee who were standing approximately 15 feet away.,SIF_POTENTIAL,SIF_POTENTIAL,0.90,An employee at a remote Marathon Oil jobsite was pressure testing pipe when he was struck-by 9500psi of water when bolts broke on the flange connecting two pipes causing the high pressure water to strike the employee and one other sub-contractor's employee who were standing approximately 15 feet away.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,36cd44a8-250b-4b5d-8b7e-90dd4331ac89,Shravan Patne,2026-09-04 09:29:12.538455+00,Struck by discharged object or substance,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2015021269,OSHA_SIR,2015021269,"On or about Monday, February 9, 2015, at 2:45 pm an employee was changing a transformer in a Merit Energy oil rig when he touched a hot wire injuring his head and left hand.",NON_SIF_POTENTIAL,SIF_POTENTIAL,0.70,"On or about Monday, February 9, 2015, at 2:45 pm an employee was changing a transformer in a Merit Energy oil rig when he touched a hot wire injuring his head and left hand.",Narrative explicitly supports a credible SIF mechanism: electrical contact.,corrected_supported_secondary_review,teammate_manual_plus_ai_assisted_secondary_review,sif-label-review-v0.2.0,fd7f23a1-5e0e-49bf-ae5a-55f7df99ba8a,Aarya Gupte,2026-09-04 07:05:33.327448+00,"Direct exposure to electricity, greater than 220 volts",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2015021361,OSHA_SIR,2015021361,"An employee tripped and fell to the ground. The employee landed on his knees in a pile of hot petroleum coke. The employee sustained burns on both legs from the coke, and possibly the hot steam. The employee was taken by ambulance to Christiana Hospital, and later transferred to Crozer-Chester Medical Center in Chester, Pennsylvania. The employee sustained 2nd degree burns on his legs, and 3rd degree burns on his ankles.",SIF_POTENTIAL,SIF_POTENTIAL,0.70,"An employee tripped and fell to the ground. The employee landed on his knees in a pile of hot petroleum coke. The employee sustained burns on both legs from the coke, and possibly the hot steam. The employee was taken by ambulance to Christiana Hospital, and later transferred to Crozer-Chester Medical Center in Chester, Pennsylvania. The employee sustained 2nd degree burns on his legs, and 3rd degree burns on his ankles.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fd7f23a1-5e0e-49bf-ae5a-55f7df99ba8a,Aarya Gupte,2026-09-05 11:46:10.675883+00,"Fall on same level due to tripping, n.e.c.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2015030112,OSHA_SIR,2015030112,An employee was unloading fuel into a tank at a customer location. He was walking while offloading and talking with another employee when he lost consciousness. A local bystander attempted CPR. Employee was taken to the hospital.,UNCERTAIN,UNCERTAIN,0.70,An employee was unloading fuel into a tank at a customer location. He was walking while offloading and talking with another employee when he lost consciousness. A local bystander attempted CPR. Employee was taken to the hospital.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fd7f23a1-5e0e-49bf-ae5a-55f7df99ba8a,Aarya Gupte,2026-09-04 17:53:03.151625+00,"Exposure to other harmful substances, unspecified",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
